"__time","seller_id","client_id","device","sources","events","hour_key"
"2022-11-16T00:00:00.000Z","126","42abc942-ea9d-4344-b527-3327ffdd5364","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","45d94d05-1dad-4126-a841-8e38f745fb14","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","46ffcf94-f7bf-480b-99d1-52b26f18c78d","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","470d0dc1-97c3-45e4-8bcf-ba817c29d574","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","47d718e8-1d35-49d2-80c4-3a690aa614ad","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","48fbd8db-9206-4baf-9f55-74506ea88b93","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","4909d3f2-6a5e-4f6c-ba1f-47a852dddfe1","mobile","pdp","13",""
"2022-11-16T00:00:00.000Z","126","496d0db4-6302-49ee-b790-ac5b1073c4c1","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","49c41d13-b10e-b537-97c1-283389753e9e","pc","pdp","3",""
"2022-11-16T00:00:00.000Z","126","49c41d13-b10e-b537-97c1-283389753e9e","pc","store","1",""
"2022-11-16T00:00:00.000Z","126","4a2d9dba-7e69-f004-b458-021c5266da84","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","4c360a90-3b19-480a-844d-d120eb0530ec","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","4ce325a6-114d-4fb0-acb6-5039826c7e88","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","4dcd3d49-5677-4753-85ee-04ca7568edbc","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","4e5a6b98-262d-46c7-a666-15a3f64ffd87","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","5111d3e2-8095-d458-1775-2775a021662b","pc","pdp","2",""
"2022-11-16T00:00:00.000Z","126","51265959-4d93-30d5-5780-91eb504f9ee5","pc","pdp","2",""
"2022-11-16T00:00:00.000Z","126","51265959-4d93-30d5-5780-91eb504f9ee5","pc","store","2",""
"2022-11-16T00:00:00.000Z","126","5311e690-7bc8-4a6e-b5e4-6b15641e4c7d","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","56c949a4-a897-49ed-bd24-3503e1fa7d18","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","572ed3d1-9b4c-480b-8337-8aa76faa3f76","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","579a37d7-790c-bc5c-fac5-0ca59e7c0165","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","58c83749-0f83-4dcf-b3e3-5886e607b738","mobile","pdp","3",""
"2022-11-16T00:00:00.000Z","126","5a224723-8fc6-4e2a-98f8-2a15f46f0b82","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","5f1e7588-78f6-7dd7-0590-803090b1cdce","pc","pdp","13",""
"2022-11-16T00:00:00.000Z","126","61c9533d-f71e-41d3-8d4f-90dd1e892738","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","6480178b-a6f7-8d36-c774-960faecb037e","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","66a1a4d1-11f8-b1bd-0ffc-46a4a58783ca","pc","store","1",""
"2022-11-16T00:00:00.000Z","126","66bd953b-7969-62a3-c4ea-78fb87bc5350","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","6784ab68-3507-d16e-ae3d-b5eb40f88e2e","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","6a2df052-8a32-5016-48d7-01d8fd415631","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","6b66e735-88c1-8052-cfd1-eb62e519d3ea","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","6d62b530-1c55-fa59-d12c-c6e783363fc5","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","6fa633d5-440a-40e2-90dd-b64e83c757a3","mobile","pdp","4",""
"2022-11-16T00:00:00.000Z","126","6fa633d5-440a-40e2-90dd-b64e83c757a3","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","75de18d0-f118-4833-b97f-3a21fa9f52ee","mobile","pdp","16",""
"2022-11-16T00:00:00.000Z","126","75de18d0-f118-4833-b97f-3a21fa9f52ee","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","79fc8386-187e-eec1-c538-884c7d62c116","mobile","pdp","5",""
"2022-11-16T00:00:00.000Z","126","7c1b9b67-89c3-0d8e-f260-66786edaf63e","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","7e51fbad-5196-1cd5-43bc-5dfdfced9aa7","pc","store","2",""
"2022-11-16T00:00:00.000Z","126","7f3d924d-1355-2872-5a58-21a9dc161629","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","7fd87da1-0815-a0fe-32bf-34368d3402e3","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","804159ab-136c-c7ed-bc7a-76c016c580a7","pc","pdp","50",""
"2022-11-16T00:00:00.000Z","126","804159ab-136c-c7ed-bc7a-76c016c580a7","pc","store","12",""
"2022-11-16T00:00:00.000Z","126","81095b4f-e503-43f3-8864-efa5302df614","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","8119fda1-0566-4429-8249-3fde49d3e1e2","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","8271a486-42d3-b703-590f-debf9d6c9c06","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","83f67fff-8518-b890-1064-89d9beb6f67a","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","841cf76c-cc87-78c1-d218-eae49f726acf","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","84956d7a-7b92-4e57-43b2-ce6a947eb2f6","pc","store","1",""
"2022-11-16T00:00:00.000Z","126","861b1451-ce86-42f5-a0ab-a0845f615ec3","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","86345296-a898-4ea8-a4a3-54963eb9b871","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","89125f17-4167-2687-0340-e8dc59e9002e","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","8921a952-97bf-a780-75b9-b27c594e7a13","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","8a8cbbb2-ff4c-787f-94c9-987456f78c91","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","8d5a8f96-02d3-489f-891a-2a790bb1121a","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","903d8b8a-b304-7b4e-54d4-4704b13e3642","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","91df27c6-8e6d-4f3a-8311-e1859469a898","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","9413a8e3-67fc-4799-a747-6f08d55ee6d2","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","9532fc39-8883-4e0b-b0d6-809b1f55fa82","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","95d712b6-eca9-424c-8c67-8610756208c5","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","9a0160e0-e7f4-421e-ad8d-ca27c175043d","mobile","pdp","9",""
"2022-11-16T00:00:00.000Z","126","9c3e4122-3149-3166-b7f0-d5a14bb73d38","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","9fa1b155-3eef-d961-dfdf-e925fa115707","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","a3a4c124-9f2c-53d1-1c39-1e9e4bbbc6d2","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","a58823e5-3194-4c60-9985-da232586caf7","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","a63a672c-7e5e-530c-17ab-c30cb71a4c03","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","a8d04fc1-6720-c4a2-6515-c2e1dac86995","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","a92fc7fb-ec1d-3f1e-c408-47100fa3e5ff","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","aaa7133a-5746-6345-45bb-08cbfcc44c4b","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","abc18de3-515c-4549-acfb-a5c822330b70","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","abcd0e79-41e0-ddd6-3a27-63b563dbc8ce","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","ad0e481d-d518-d9df-aafa-46dc2ebdb43d","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","b2d56926-4c3f-4b56-86d6-6f963b6a93e8","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","b2d56926-4c3f-4b56-86d6-6f963b6a93e8","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","b371ee8e-e367-4d1e-968a-38d381d5a9e2","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","b3cbef7b-8a25-a592-e054-aa0e6ba3effb","pc","pdp","2",""
"2022-11-16T00:00:00.000Z","126","b4e86fe0-14d4-f32d-d243-8e4fd682d0ad","pc","pdp","3",""
"2022-11-16T00:00:00.000Z","126","b4e86fe0-14d4-f32d-d243-8e4fd682d0ad","pc","store","1",""
"2022-11-16T00:00:00.000Z","126","b62d2ac7-3f46-68c5-7ad5-8969fb39a7cc","pc","pdp","18",""
"2022-11-16T00:00:00.000Z","126","b62d2ac7-3f46-68c5-7ad5-8969fb39a7cc","pc","store","1",""
"2022-11-16T00:00:00.000Z","126","b647e6f4-81ab-dc87-730a-1ce70f08baf6","pc","pdp","3",""
"2022-11-16T00:00:00.000Z","126","b99faae6-06d6-62c5-627d-96d19c0a8edf","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","ba5278ad-b632-476c-ae34-b2c4eb7f289d","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","bd1147ff-2e83-4bd2-8682-52cfc8a397c5","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","bec415c7-ca8f-e61f-b9e0-d65a8aa3a673","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","befbcd42-70ea-1b01-fcfd-372e99ae5bfa","pc","store","1",""
"2022-11-16T00:00:00.000Z","126","bf3fcc14-34bd-43c0-96b1-53afbcd4047e","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","bfce1172-0a46-4d71-81ce-049556bd1dbb","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","c0c9ce2b-3d2c-401e-b0ee-dc5c599302f8","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","c0c9ce2b-3d2c-401e-b0ee-dc5c599302f8","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","c0d4a7a5-d860-445f-9957-5e029314bfe7","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","c1744771-549c-a9f3-7bf4-3ed8e98117be","pc","store","1",""
"2022-11-16T00:00:00.000Z","126","c2d7003f-5529-55bf-03ce-33fbc75fa730","pc","pdp","4",""
"2022-11-16T00:00:00.000Z","126","c47ec55c-7244-4273-89f8-ab69fa1e4fc1","mobile","pdp","8",""
"2022-11-16T00:00:00.000Z","126","c47ec55c-7244-4273-89f8-ab69fa1e4fc1","mobile","store","2",""
"2022-11-16T00:00:00.000Z","126","c4bdfde9-dbf1-2ea4-58c0-32abf53a08fd","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","ca95d67f-712a-4dde-a494-a81395a535f7","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","cb4a2138-7b92-42e0-aef0-38ac3c5eb4a8","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","cb5bf9dd-04e5-473e-a876-6d0659532296","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","cbc2b8d1-d648-4ce1-b99c-45b21987c2b9","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","ccf10e81-078c-4928-3c3f-afb95e34c8d1","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","ce09a3b9-a2b9-4914-b4fd-84c1807d5d40","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","ce772b6d-482f-42d2-8b72-62d2d23d3f51","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","cf21aa5d-8816-7c26-7d28-319b90c32d58","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","cfe3b6de-22f7-4d2c-bbf1-4744973b6c03","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","d14b2eeb-e563-4679-8e10-41067e21b237","mobile","pdp","4",""
"2022-11-16T00:00:00.000Z","126","d2720c1a-d5ea-adb7-8243-5020f8840c0a","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","d33fac6c-9858-257e-ebe4-c15642313ac5","mobile","pdp","4",""
"2022-11-16T00:00:00.000Z","126","d4ec25d0-d3dd-81f4-3899-2fa2f5db6eb8","mobile","pdp","3",""
"2022-11-16T00:00:00.000Z","126","d53fadf1-d337-a06d-1878-12d6948c9532","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","d6d7e1b4-dd47-c814-3b55-f3db71ce288d","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","d6f2fd2c-ac1d-4069-a1fb-855c84282447","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","d8463350-6336-450a-8af3-ddd6fb6296f6","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","d8463350-6336-450a-8af3-ddd6fb6296f6","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","d9184c83-8bcf-4e21-9a9a-39f5c859def6","mobile","pdp","3",""
"2022-11-16T00:00:00.000Z","126","d9184c83-8bcf-4e21-9a9a-39f5c859def6","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","e1ecd4ae-2570-474a-a2ac-d48750348914","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","e5a65014-da52-4f20-91fd-135d90af9e1e","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","e61b3280-3d99-4584-0e3a-8a82eda95ca3","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","e737493d-933f-1612-ef4e-751b1be31a8c","mobile","pdp","5",""
"2022-11-16T00:00:00.000Z","126","e9eae9f2-4f38-2cb4-2b8c-260145272847","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","ea91e2d1-2720-991e-6fe8-1daacbb8dd86","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","eaaa962f-2a18-8798-e032-e9138204f6f2","pc","pdp","4",""
"2022-11-16T00:00:00.000Z","126","ecca16e3-f6fb-4d2a-09a8-46c3043b0fa5","pc","pdp","2",""
"2022-11-16T00:00:00.000Z","126","ecca16e3-f6fb-4d2a-09a8-46c3043b0fa5","pc","store","1",""
"2022-11-16T00:00:00.000Z","126","eda7f02a-6202-4b6d-61b6-8314046639cb","mobile","pdp","3",""
"2022-11-16T00:00:00.000Z","126","ee15556b-8c4d-44fb-b3ad-6a848befbe78","mobile","pdp","9",""
"2022-11-16T00:00:00.000Z","126","ee15556b-8c4d-44fb-b3ad-6a848befbe78","mobile","store","1",""
"2022-11-16T00:00:00.000Z","126","ee8cbc86-2f7c-452a-931b-44fbdaadce58","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","eeef29e6-05d1-48cb-85d0-ad2a5adc548e","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","efc95b29-3e96-c38c-8735-c1e7d7f0be4a","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","f058324b-30a6-4eee-a2ea-c9b9daca9978","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","f085a13f-66b9-4d7a-8de4-e1394298df75","mobile","pdp","6",""
"2022-11-16T00:00:00.000Z","126","f0e739e7-29e0-4f11-a822-cb2e99c5f6a4","mobile","pdp","3",""
"2022-11-16T00:00:00.000Z","126","f1748949-7ba3-4100-b099-3566716856f1","mobile","pdp","3",""
"2022-11-16T00:00:00.000Z","126","f2f66fee-a16e-f272-52f5-f026aff24029","pc","store","1",""
"2022-11-16T00:00:00.000Z","126","f35367a9-8410-eafe-bf6a-45cb05602644","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","f45635ce-fb23-8f7f-6d7d-13d27b844905","pc","pdp","2",""
"2022-11-16T00:00:00.000Z","126","f645d8e8-9ea1-077b-6497-7aa763e0487f","mobile","pdp","1",""
"2022-11-16T00:00:00.000Z","126","f6a98ab8-67db-5751-821b-517e888a69cb","mobile","pdp","2",""
"2022-11-16T00:00:00.000Z","126","f74abd93-8e2c-4356-a30e-ba3706917aa5","mobile","pdp","8",""
"2022-11-16T00:00:00.000Z","126","f8e064c1-a4f9-690d-09cc-c5ec3b55dcaa","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","fa050353-bf4c-f47f-0daa-a087f28dd9e9","pc","pdp","1",""
"2022-11-16T00:00:00.000Z","126","feff42bb-aff1-40ed-a86b-cb1903cd1d61","mobile","pdp","2",""
"2022-11-17T00:00:00.000Z","126","0144f511-4f2b-4c95-a441-b975548b29f0","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","0175643f-d293-83a4-9a59-a40222f3d5a5","mobile","pdp","16",""
"2022-11-17T00:00:00.000Z","126","0175643f-d293-83a4-9a59-a40222f3d5a5","mobile","store","4",""
"2022-11-17T00:00:00.000Z","126","0291e698-e594-424c-8319-2bc20dd2a8fd","mobile","pdp","2",""
"2022-11-17T00:00:00.000Z","126","02b2e6da-76bf-1ebc-04d4-fdd79ffdd36a","pc","pdp","2",""
"2022-11-17T00:00:00.000Z","126","02b2e6da-76bf-1ebc-04d4-fdd79ffdd36a","pc","store","1",""
"2022-11-17T00:00:00.000Z","126","04129a8b-4950-43bc-aae3-eda2dffb9daa","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","04129a8b-4950-43bc-aae3-eda2dffb9daa","mobile","store","1",""
"2022-11-17T00:00:00.000Z","126","07b46671-31cf-ee31-6b88-e2cf8be583f1","mobile","store","1",""
"2022-11-17T00:00:00.000Z","126","07cbfcbf-334a-51ee-e99c-1084f99e1a5c","mobile","pdp","10",""
"2022-11-17T00:00:00.000Z","126","07cbfcbf-334a-51ee-e99c-1084f99e1a5c","mobile","store","3",""
"2022-11-17T00:00:00.000Z","126","094a6f44-cbf9-4c1d-b915-a243b1501811","mobile","pdp","3",""
"2022-11-17T00:00:00.000Z","126","0a22b765-fde6-4186-9ba3-7a9fc0dfea6c","mobile","pdp","25",""
"2022-11-17T00:00:00.000Z","126","0a748e86-f6d7-4283-8888-eb972eb2467f","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","0aedfe0a-5660-8103-60c7-923457b09e7c","mobile","pdp","2",""
"2022-11-17T00:00:00.000Z","126","0bf723c2-6931-4310-8442-ab9a5fa6364a","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","0bf723c2-6931-4310-8442-ab9a5fa6364a","mobile","store","2",""
"2022-11-17T00:00:00.000Z","126","0c196a61-a91d-13cf-d9ec-7f9161d06c78","pc","pdp","1",""
"2022-11-17T00:00:00.000Z","126","0c196a61-a91d-13cf-d9ec-7f9161d06c78","pc","store","1",""
"2022-11-17T00:00:00.000Z","126","0cd32f49-126a-4e4e-bf60-c52c12001ea8","mobile","pdp","2",""
"2022-11-17T00:00:00.000Z","126","0d38b20f-5278-40cb-86cb-5404f9e76d73","mobile","pdp","8",""
"2022-11-17T00:00:00.000Z","126","0d38b20f-5278-40cb-86cb-5404f9e76d73","mobile","store","4",""
"2022-11-17T00:00:00.000Z","126","0db00f1c-1084-4e8a-bbf3-2ff61513d627","mobile","pdp","6",""
"2022-11-17T00:00:00.000Z","126","0f541a11-5b4d-4b5e-9881-c929fa86adc8","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","0f541a11-5b4d-4b5e-9881-c929fa86adc8","mobile","store","1",""
"2022-11-17T00:00:00.000Z","126","0f94f5de-0658-a667-acb3-a6ddacbdff80","mobile","store","1",""
"2022-11-17T00:00:00.000Z","126","113f249f-3c29-943b-d583-783a59f8b823","mobile","store","1",""
"2022-11-17T00:00:00.000Z","126","1205174f-5d55-4a49-9328-d6976818244a","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","12f66693-6c8f-407d-b832-2a8c081f1638","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","12f66693-6c8f-407d-b832-2a8c081f1638","mobile","store","2",""
"2022-11-17T00:00:00.000Z","126","14a8f342-613d-2e58-a159-3ac8305bd795","pc","pdp","8",""
"2022-11-17T00:00:00.000Z","126","17993067-4358-fb06-ff9e-eeaffbd1cb70","pc","pdp","3",""
"2022-11-17T00:00:00.000Z","126","17993067-4358-fb06-ff9e-eeaffbd1cb70","pc","store","1",""
"2022-11-17T00:00:00.000Z","126","19a38840-d195-889f-4127-4275084e8082","pc","pdp","1",""
"2022-11-17T00:00:00.000Z","126","1a5c0762-f9cc-4bb9-84ae-291efcb2c9e3","mobile","pdp","2",""
"2022-11-17T00:00:00.000Z","126","1b379dbd-7686-4968-9ea4-d34b9926d930","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","1e1e6edb-a1d8-48cc-b91a-3acf74d44930","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","1eaa49eb-03ed-444f-9257-3fca65e77b4f","mobile","store","1",""
"2022-11-17T00:00:00.000Z","126","1eec6a0c-6e24-4256-bcfe-74fbb4c78c8b","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","2049d15f-93fe-76fa-ff3c-90730536efec","pc","pdp","13",""
"2022-11-17T00:00:00.000Z","126","2049d15f-93fe-76fa-ff3c-90730536efec","pc","store","1",""
"2022-11-17T00:00:00.000Z","126","207449d9-b710-cc10-87ab-9b17aa96d802","mobile","pdp","3",""
"2022-11-17T00:00:00.000Z","126","207449d9-b710-cc10-87ab-9b17aa96d802","mobile","store","4",""
"2022-11-17T00:00:00.000Z","126","21cbfd67-31f3-4101-a2f1-0e7d70a2e23f","mobile","pdp","1",""
"2022-11-17T00:00:00.000Z","126","238cddf1-c82a-4834-a0ba-a2ddd2edef07","mobile","pdp","1",""
